id,Booking_status,probability
53471,0,0.0524811
53472,1,0.7635625
53473,1,0.8613898
53474,0,0.114053376
53475,1,0.81029886
53476,0,0.05624865
53477,1,0.5195807
53478,0,0.026537778
53479,0,0.22265297
53480,0,0.08087859
53481,1,0.7904254
53482,1,0.86301476
53483,0,0.31575742
53484,0,4.0163538e-20
53485,1,0.76491433
53486,1,0.87803274
53487,0,0.32909843
53488,0,0.39078698
53489,1,0.6235616
53490,0,0.002632664
53491,0,0.12830947
53492,1,0.82576334
53493,0,0.17064682
53494,1,0.7711618
53495,0,0.01981863
53496,0,0.13143824
53497,0,0.26641157
53498,0,0.4711388
53499,0,0.2811879
53500,0,0.0012034132
53501,0,0.42148462
53502,0,0.36868724
53503,0,0.46195248
53504,0,0.007585508
53505,0,0.087151244
53506,1,0.8414279
53507,1,0.86315376
53508,1,0.8848187
53509,1,0.8761911
53510,0,0.011687307
53511,0,0.40546876
53512,1,0.84845763
53513,0,0.1915794
53514,0,0.26655638
53515,0,0.11612528
53516,1,0.8554474
53517,0,5.2413114e-05
53518,1,0.7711703
53519,1,0.6399784
53520,0,0.23342781
53521,0,0.29656643
53522,0,0.19023369
53523,0,0.3765712
53524,0,0.06161957
53525,0,0.024984935
53526,1,0.70304316
53527,1,0.7806931
53528,0,0.0009698079
53529,0,0.13005887
53530,0,0.119951814
53531,0,0.27348262
53532,1,0.93496937
53533,0,0.028457424
53534,1,0.81631166
53535,1,0.63066345
53536,0,0.11547254
53537,0,0.0457687
53538,1,0.61204624
53539,1,0.88997066
53540,1,0.6867682
53541,1,0.6263021
53542,0,0.012942592
53543,0,2.5710738e-06
53544,1,0.643745
53545,1,0.6721216
53546,0,0.04170365
53547,0,0.051548187
53548,0,0.028808737
53549,0,0.00087445055
53550,0,0.017122665
53551,0,0.44708413
53552,1,0.77955014
53553,0,0.044592153
53554,1,0.82521904
53555,0,0.025758155
53556,0,0.43247324
53557,0,0.40679196
53558,1,0.8896354
53559,1,0.9268848
53560,0,0.16122271
53561,0,0.16450837
53562,0,0.41115847
53563,0,3.547702e-08
53564,0,0.14431542
53565,0,0.08510343
53566,0,0.022088679
53567,0,0.011109528
53568,0,0.17814046
53569,0,0.04602741
53570,0,0.37364095
53571,0,0.12301928
53572,0,0.05179109
53573,0,0.4752361
53574,0,0.14013287
53575,1,0.7717536
53576,1,0.6772898
53577,1,0.92714137
53578,1,0.8475268
53579,0,0.03175393
53580,0,0.36622897
53581,1,0.890354
53582,0,0.18046808
53583,0,0.30101487
53584,0,0.21509899
53585,1,0.78662467
53586,0,0.09625397
53587,1,0.7055133
53588,0,0.096630864
53589,1,0.5471528
53590,0,0.13952474
53591,0,0.11396329
53592,0,0.338956
53593,0,0.037202075
53594,1,0.8026982
53595,1,0.70273954
53596,0,0.0052679963
53597,0,0.44401368
53598,0,0.13714094
53599,0,0.15842408
53600,0,0.06093492
53601,1,0.7279959
53602,1,0.9069111
53603,0,6.657776e-09
53604,0,0.47536102
53605,0,0.026885705
53606,0,0.013251267
53607,0,1.4812721e-05
53608,0,0.001114537
53609,0,0.023677649
53610,0,0.28935772
53611,0,0.027568456
53612,1,0.9066873
53613,1,0.85017765
53614,0,9.535907e-05
53615,0,0.0061956
53616,0,0.044091526
53617,0,0.016495075
53618,1,0.8798097
53619,0,0.15028207
53620,0,0.4390287
53621,0,8.154039e-05
53622,0,0.0009230922
53623,1,0.72120637
53624,1,0.6724066
53625,0,0.31004432
53626,1,0.7953926
53627,0,0.005489798
53628,1,0.81091774
53629,1,0.5377408
53630,0,0.01197133
53631,0,0.051236317
53632,0,0.41884187
53633,0,0.043547053
53634,0,0.049449157
53635,0,0.47499895
53636,1,0.5811236
53637,0,0.109786466
53638,0,0.15654637
53639,0,0.4537198
53640,0,0.023379767
53641,1,0.65865964
53642,1,0.72134304
53643,0,0.054706324
53644,0,0.137038
53645,1,0.8313101
53646,0,0.0950632
53647,1,0.8304538
53648,0,0.0417399
53649,0,0.09558792
53650,1,0.59074366
53651,0,0.06098699
53652,0,0.09056513
53653,0,0.37994263
53654,1,0.52361065
53655,0,0.15544556
53656,0,0.31398493
53657,1,0.74427253
53658,0,0.18685064
53659,1,0.5656141
53660,0,0.40089846
53661,0,0.0093843425
53662,1,0.7109198
53663,1,0.62964743
53664,0,2.7628564e-09
53665,0,0.37953514
53666,1,0.82524335
53667,1,0.60109365
53668,0,0.06634808
53669,1,0.65354806
53670,1,0.8655582
53671,1,0.6555423
53672,1,0.62684566
53673,1,0.85456795
53674,1,0.6070794
53675,1,0.9072965
53676,0,0.3232498
53677,0,0.17034946
53678,0,0.26054507
53679,0,0.045784827
53680,1,0.7195858
53681,0,0.019577013
53682,0,0.3449605
53683,0,0.43689722
53684,1,0.85802424
53685,0,1.1131413e-05
53686,0,0.45210725
53687,1,0.8483072
53688,0,0.0058537303
53689,1,0.662757
53690,1,0.74189126
53691,1,0.73262006
53692,0,0.12948315
53693,1,0.9410358
53694,1,0.76529324
53695,0,0.20008649
53696,1,0.71586335
53697,0,0.24134536
53698,0,0.054336537
53699,0,0.04670368
53700,1,0.82322556
53701,0,0.0011909549
53702,1,0.5871948
53703,1,0.85810626
53704,0,0.45980263
53705,1,0.64155513
53706,0,0.20961955
53707,0,8.667107e-06
53708,1,0.97715515
53709,0,0.45738542
53710,1,0.52264357
53711,0,0.0018793708
53712,0,0.25843644
53713,0,0.06556529
53714,0,0.47666568
53715,0,0.031226568
53716,0,0.42736235
53717,0,0.14559127
53718,0,0.38836187
53719,0,0.058585886
53720,0,0.043346718
53721,0,0.10534713
53722,1,0.8733796
53723,0,0.053205095
53724,0,0.014446033
53725,1,0.84461015
53726,1,0.55208457
53727,1,0.7766286
53728,0,0.4897237
53729,1,0.82966554
53730,1,0.50946873
53731,0,0.26979023
53732,0,0.14864437
53733,1,0.54270685
53734,0,0.2348753
53735,1,0.77524096
53736,0,0.022888554
53737,1,0.72772163
53738,0,0.3882168
53739,0,0.12856738
53740,1,0.62223697
53741,0,0.11461718
53742,0,0.052705698
53743,1,0.640018
53744,0,0.16493894
53745,0,0.048791002
53746,0,0.04254091
53747,0,0.032599654
53748,0,0.06964987
53749,1,0.5541879
53750,1,0.8303236
53751,0,0.41816938
53752,0,0.31851056
53753,1,0.7818811
53754,0,0.46843323
53755,0,0.023886973
53756,0,0.22124912
53757,1,0.89743906
53758,0,0.10209618
53759,0,0.23521464
53760,0,0.46345013
53761,1,0.7138179
53762,1,0.6642256
53763,0,0.008638292
53764,0,0.44849044
53765,0,0.022648232
53766,1,0.5338984
53767,0,0.13088067
53768,0,0.024369262
53769,1,0.747845
53770,0,0.06070441
53771,1,0.6434335
53772,1,0.89553994
53773,0,0.4231778
53774,0,0.39950103
53775,0,0.34233937
53776,0,0.20455733
53777,0,0.036781408
53778,0,0.08992307
53779,1,0.8335669
53780,0,0.018572701
53781,1,0.51869786
53782,0,0.45729387
53783,0,0.4385587
53784,0,0.06962649
53785,0,0.1714707
53786,0,0.07899884
53787,0,0.094131544
53788,0,0.4649468
53789,0,0.31616133
53790,1,0.71797097
53791,0,0.079373166
53792,0,0.23428728
53793,0,0.16233476
53794,1,0.71448004
53795,0,0.0006385345
53796,0,0.035876967
53797,1,0.8070305
53798,0,0.25687304
53799,0,0.38139367
53800,0,0.054388855
53801,1,0.50842905
53802,1,0.74631333
53803,0,0.08442529
53804,0,0.045743313
53805,0,0.4774788
53806,0,0.10605588
53807,1,0.8981085
53808,1,0.804988
53809,0,0.3962909
53810,1,0.8623181
53811,1,0.80242544
53812,1,0.5935418
53813,0,0.03297238
53814,0,0.028121237
53815,0,0.0013200936
53816,0,0.17376646
53817,1,0.7320813
53818,0,0.08786683
53819,1,0.7708486
53820,1,0.7237045
53821,0,0.38555595
53822,0,0.29382232
53823,0,0.47681746
53824,0,0.24493827
53825,0,2.1183978e-05
53826,0,0.09319282
53827,0,0.4395986
53828,0,0.17543425
53829,1,0.7279695
53830,1,0.6251565
53831,0,0.41606438
53832,0,0.4421047
53833,1,0.5148521
53834,1,0.7630447
53835,1,0.916696
53836,0,0.17501992
53837,0,0.113755345
53838,0,0.40872356
53839,1,0.6609311
53840,1,0.9233976
53841,1,0.7910409
53842,0,0.0071613207
53843,0,0.17465816
53844,0,0.030857658
53845,1,0.6151239
53846,1,0.78106844
53847,1,0.92118996
53848,0,2.445851e-09
53849,0,0.03432302
53850,0,0.120319225
53851,0,0.001045489
53852,0,0.0022899657
53853,0,0.058638647
53854,0,0.099549286
53855,0,0.34184775
53856,1,0.7170884
53857,0,0.040993035
53858,0,0.46030566
53859,1,0.6161592
53860,0,0.25607654
53861,0,0.15102224
53862,0,0.22152498
53863,1,0.50705594
53864,0,0.002961822
53865,1,0.5872705
53866,1,0.8379045
53867,0,0.18356985
53868,1,0.5299254
53869,1,0.6335079
53870,0,0.34919453
53871,0,0.00029814203
53872,0,0.06859828
53873,1,0.81072617
53874,1,0.626799
53875,0,0.47596407
53876,0,0.026003633
53877,1,0.87484455
53878,0,0.029600473
53879,0,0.11755986
53880,0,0.32327476
53881,0,0.37710264
53882,0,0.041993976
53883,1,0.8392913
53884,0,0.21618927
53885,0,0.00035913903
53886,0,0.18772256
53887,1,0.79025966
53888,1,0.79562056
53889,0,0.08900131
53890,0,0.3706849
53891,1,0.64581054
53892,0,0.03698264
53893,1,0.6951779
53894,0,0.2535613
53895,0,0.26980552
53896,0,0.03683762
53897,0,0.16629317
53898,1,0.6356154
53899,0,1.3905963e-05
53900,0,0.0038266263
53901,0,0.27949658
53902,1,0.8690582
53903,0,0.13244145
53904,0,0.49193215
53905,0,0.24478208
53906,1,0.59453744
53907,1,0.615679
53908,0,0.036265634
53909,1,0.94256604
53910,0,0.3061013
53911,1,0.8912406
53912,1,0.8138347
53913,0,0.4800115
53914,0,0.48455322
53915,0,0.4202805
53916,0,0.3040546
53917,1,0.692557
53918,1,0.87211466
53919,0,0.052037224
53920,1,0.5976985
53921,1,0.8489868
53922,0,0.4111919
53923,1,0.7765139
53924,0,0.14181283
53925,0,0.26037776
53926,0,0.26578698
53927,0,0.19196466
53928,1,0.8409858
53929,1,0.63780755
53930,0,0.4308487
53931,1,0.91077787
53932,1,0.69418836
53933,0,0.14119081
53934,0,0.38176292
53935,1,0.6061593
53936,0,0.15561433
53937,0,0.2529397
53938,1,0.6191627
53939,1,0.8013751
53940,0,0.03284394
53941,0,1.3544254e-05
53942,0,0.35998946
53943,0,0.20365076
53944,0,0.0011387169
53945,0,0.077403426
53946,1,0.52405983
53947,1,0.55404305
53948,0,0.026387528
53949,0,0.051904906
53950,0,0.49624738
53951,1,0.69156414
53952,0,0.4467344
53953,0,0.071116745
53954,0,0.047919214
53955,1,0.9449198
53956,1,0.60245353
53957,0,0.029075524
53958,1,0.79306024
53959,0,0.30124936
53960,0,0.17447709
53961,0,0.4961509
53962,1,0.78971803
53963,0,0.42398006
53964,1,0.7098907
53965,0,0.15109508
53966,0,0.07845325
53967,1,0.7644067
53968,1,0.79601216
53969,0,0.052223645
53970,0,0.25129834
53971,1,0.81477296
53972,0,0.29326305
53973,1,0.6541697
53974,0,0.46462774
53975,0,0.045854278
53976,1,0.69013697
53977,0,0.42193818
53978,0,0.4341222
53979,0,0.2627981
53980,1,0.5660564
53981,0,0.4307159
53982,1,0.731805
53983,0,0.0054147243
53984,0,0.09721834
53985,1,0.72282696
53986,0,0.07606913
53987,1,0.5831651
53988,1,0.5370294
53989,0,0.101867534
53990,0,0.43374512
53991,0,1.7483586e-08
53992,0,0.38777673
53993,0,0.07224291
53994,1,0.6486132
53995,1,0.9563005
53996,1,0.8794816
53997,0,0.04521455
53998,0,0.025348028
53999,0,0.23724835
54000,0,0.28647694
54001,1,0.8128155
54002,0,0.1451632
54003,0,0.4339228
54004,0,0.07157162
54005,1,0.7511487
54006,0,0.12988612
54007,1,0.78811675
54008,1,0.6581517
54009,0,0.46355987
54010,0,0.10043449
54011,1,0.7031666
54012,0,0.4939897
54013,0,0.27128187
54014,1,0.7226066
54015,1,0.9460215
54016,1,0.6557838
54017,0,0.004756832
54018,1,0.92207956
54019,1,0.6589533
54020,0,0.46306548
54021,1,0.587906
54022,0,0.044756535
54023,1,0.8623638
54024,1,0.870447
54025,0,0.25925407
54026,0,0.00022583756
54027,0,0.34040087
54028,0,0.1682009
54029,1,0.8248132
54030,0,0.00014863044
54031,0,0.4010729
54032,1,0.7025641
54033,1,0.87784463
54034,0,0.012260316
54035,0,0.348351
54036,0,0.090447694
54037,0,0.03466998
54038,0,0.010251668
54039,1,0.90193087
54040,0,0.3716186
54041,1,0.71922016
54042,1,0.8327972
54043,0,0.20742589
54044,0,0.07215034
54045,0,0.42006254
54046,1,0.7431292
54047,0,0.14680986
54048,0,0.21023668
54049,0,0.48965573
54050,1,0.897828
54051,0,0.3134316
54052,1,0.61905867
54053,0,0.16112027
54054,1,0.82446986
54055,0,0.16837454
54056,0,0.28254855
54057,1,0.7604991
54058,1,0.9063064
54059,1,0.91800565
54060,0,0.1695147
54061,1,0.5282249
54062,1,0.7842966
54063,0,6.0043e-09
54064,0,0.4997554
54065,0,0.44134572
54066,0,0.00029248671
54067,0,0.22278681
54068,1,0.5535269
54069,1,0.83879435
54070,0,0.27546093
54071,0,0.27078867
54072,0,0.09541246
54073,0,0.13264664
54074,0,0.46231276
54075,1,0.7415417
54076,1,0.5459081
54077,0,0.34289882
54078,0,0.2673245
54079,0,0.069567
54080,1,0.74374443
54081,0,0.48242238
54082,0,0.012092021
54083,0,0.049098097
54084,0,0.48098737
54085,0,0.003915625
54086,0,0.42001364
54087,1,0.7114689
54088,0,0.019504301
54089,0,0.29752073
54090,0,0.33146054
54091,0,0.098769665
54092,0,0.40270078
54093,0,0.059039637
54094,1,0.90028626
54095,0,0.16095814
54096,0,0.25729296
54097,1,0.9051839
54098,0,0.053684935
54099,0,0.010307732
54100,1,0.5040668
54101,0,0.45016634
54102,0,0.026966903
54103,0,0.18037176
54104,1,0.7049228
54105,0,0.101783596
54106,0,0.41697374
54107,0,0.06078562
54108,0,0.3093712
54109,0,0.038945664
54110,1,0.6252913
54111,0,0.05238004
54112,1,0.7898326
54113,0,0.35608768
54114,0,4.1503107e-08
54115,0,0.0040464997
54116,1,0.9151464
54117,0,0.13148792
54118,0,0.3765427
54119,1,0.65570486
54120,0,0.095548764
54121,0,0.04989947
54122,1,0.8933995
54123,1,0.50232285
54124,0,0.42173
54125,1,0.6547712
54126,1,0.7875689
54127,0,0.058858257
54128,1,0.9510466
54129,1,0.7334143
54130,0,0.48065618
54131,1,0.7875689
54132,0,0.00439486
54133,1,0.5688543
54134,1,0.7172405
54135,0,0.12863486
54136,0,0.036996048
54137,0,0.08036719
54138,0,0.07215696
54139,1,0.82739663
54140,1,0.82996106
54141,0,0.25188696
54142,0,0.006720025
54143,0,0.49697387
54144,0,0.21708946
54145,0,0.2135377
54146,1,0.70261997
54147,1,0.82994884
54148,0,0.16171087
54149,1,0.9559005
54150,1,0.5314129
54151,0,0.33163795
54152,0,0.102724634
54153,1,0.84523314
54154,0,0.00916562
54155,1,0.8106033
54156,0,0.18201636
54157,0,0.069434516
54158,0,0.034608144
54159,0,0.27437896
54160,0,0.33523002
54161,0,0.20076792
54162,0,0.4613581
54163,0,0.17916206
54164,1,0.7584909
54165,1,0.750311
54166,0,0.035680063
54167,1,0.63933814
54168,0,0.4147984
54169,1,0.6869936
54170,0,0.40411988
54171,1,0.82733184
54172,1,0.7382341
54173,0,0.2141526
54174,0,0.27055243
54175,0,0.071553335
54176,0,0.038558915
54177,1,0.67297
54178,0,0.43694416
54179,0,0.2940414
54180,0,0.080585316
54181,1,0.68026507
54182,0,0.18403159
54183,1,0.67576337
54184,0,0.1476209
54185,0,0.013775508
54186,1,0.6162674
54187,1,0.5316663
54188,0,0.25663465
54189,1,0.9076255
54190,0,0.38433954
54191,0,0.21537465
54192,1,0.5029869
54193,0,0.2710612
54194,0,0.00716541
54195,1,0.89282405
54196,0,0.06295885
54197,1,0.7637377
54198,0,0.30478635
54199,0,0.15596485
54200,0,0.18925153
54201,0,0.03246898
54202,0,0.39132363
54203,1,0.79903394
54204,0,0.09699079
54205,0,0.14598116
54206,0,0.1920415
54207,0,0.37664774
54208,0,0.17386745
54209,0,0.19846642
54210,0,0.16202496
54211,1,0.6998837
54212,0,0.18325306
54213,0,0.054062184
54214,0,0.010632087
54215,1,0.77090555
54216,1,0.843674
54217,0,0.005561793
54218,0,0.27334207
54219,1,0.80378896
54220,0,0.0010350085
54221,0,0.20242111
54222,1,0.8765193
54223,0,0.2950558
54224,0,0.4687113
54225,1,0.5877834
54226,0,0.031629838
54227,1,0.84560645
54228,0,0.29666388
54229,1,0.53762764
54230,0,0.053866774
54231,0,0.39386797
54232,0,0.20430131
54233,0,0.0021501642
54234,1,0.7179705
54235,0,0.49574283
54236,1,0.69998413
54237,0,0.15857786
54238,0,0.3558026
54239,1,0.73337805
54240,0,0.10154782
54241,0,0.03933419
54242,0,0.21845248
54243,0,0.022716444
54244,0,0.022355624
54245,0,0.023369916
54246,0,0.4671447
54247,0,0.08337204
54248,0,0.48264888
54249,0,0.20551214
54250,0,0.11340843
54251,1,0.8542991
54252,0,0.36151123
54253,0,0.1307794
54254,0,0.14597207
54255,1,0.5747365
54256,1,0.80796635
54257,1,0.7320035
54258,0,0.0031003968
54259,0,0.0146494685
54260,1,0.73002607
54261,1,0.581129
54262,1,0.5646598
54263,0,0.44551247
54264,0,0.42051235
54265,0,0.037179057
54266,0,4.0155528e-11
54267,1,0.6170085
54268,1,0.74963963
54269,1,0.57074344
54270,0,0.30821878
54271,1,0.90916306
54272,1,0.6381278
54273,0,0.45240495
54274,0,0.22857422
54275,0,0.1577512
54276,1,0.60648704
54277,1,0.74999344
54278,0,6.422642e-07
54279,0,0.05661597
54280,0,0.47129357
54281,1,0.85425335
54282,0,0.28517923
54283,0,0.20727764
54284,1,0.7164193
54285,0,0.32562336
54286,0,0.18160883
54287,0,0.010857602
54288,1,0.57667637
54289,1,0.57447976
54290,0,0.056749336
54291,1,0.9225543
54292,0,0.04126348
54293,1,0.6473686
54294,0,0.28229064
54295,0,0.07358205
54296,0,0.008238229
54297,1,0.8691587
54298,0,0.07400404
54299,0,0.038712893
54300,0,0.16184138
54301,0,0.043652147
54302,0,0.16402416
54303,0,0.11194561
54304,0,0.031044107
54305,1,0.7804729
54306,1,0.8820989
54307,0,0.04690024
54308,0,0.16492599
54309,0,0.03028874
54310,1,0.8984112
54311,1,0.7643278
54312,1,0.8523936
54313,0,0.11862474
54314,0,0.100500315
54315,1,0.7857686
54316,0,0.19868222
54317,0,0.43760955
54318,0,0.15746422
54319,0,0.023396067
54320,0,0.35891303
54321,1,0.9038092
54322,0,0.063552864
54323,1,0.9004995
54324,0,5.026622e-11
54325,0,0.11565035
54326,0,0.030573117
54327,1,0.8668563
54328,0,0.015030666
54329,0,0.045629654
54330,1,0.8971817
54331,0,0.28178218
54332,0,0.030227123
54333,1,0.9644313
54334,1,0.53364956
54335,1,0.91393465
54336,0,0.0077862553
54337,1,0.62503904
54338,1,0.87367934
54339,0,0.48513603
54340,0,0.037224814
54341,1,0.7389234
54342,0,0.23009941
54343,0,0.090266354
54344,1,0.599695
54345,1,0.8994848
54346,0,0.41632167
54347,0,0.04863236
54348,1,0.847973
54349,1,0.7978553
54350,1,0.842771
54351,0,0.00023674066
54352,1,0.849798
54353,0,0.031300988
54354,1,0.6988771
54355,0,0.0005032669
54356,0,0.015619941
54357,1,0.8778371
54358,0,0.06466703
54359,0,0.24587286
54360,0,0.41111323
54361,1,0.56746566
54362,1,0.9412751
54363,0,0.13918701
54364,0,0.18750325
54365,0,0.1706392
54366,0,0.25316676
54367,1,0.52872485
54368,0,3.5428811e-06
54369,1,0.91402245
54370,0,0.4283473
54371,1,0.9124602
54372,1,0.8824595
54373,0,0.44852957
54374,1,0.636366
54375,0,0.009776847
54376,0,0.1617881
54377,1,0.6191207
54378,0,0.100842215
54379,0,0.120191306
54380,0,0.1760051
54381,0,0.2759299
54382,1,0.86953765
54383,0,0.02864082
54384,0,0.39173117
54385,0,0.29566818
54386,0,0.22970338
54387,0,0.22992688
54388,1,0.7885865
54389,0,6.229201e-07
54390,1,0.89010173
54391,0,0.1884018
54392,1,0.5451184
54393,0,0.4176698
54394,1,0.8165648
54395,0,0.14642864
54396,0,0.03614715
54397,1,0.82401025
54398,1,0.9208976
54399,0,0.023219392
54400,0,0.18724006
54401,0,0.021715352
54402,0,0.1268985
54403,1,0.88708556
54404,0,0.20531839
54405,0,0.0067026946
54406,0,0.13086055
54407,0,0.023853965
54408,0,0.2909884
54409,0,0.0409074
54410,0,0.19190027
54411,0,0.30097768
54412,0,0.005355815
54413,1,0.64990795
54414,0,0.1149068
54415,1,0.58017457
54416,0,0.10605072
54417,0,0.15622965
54418,1,0.74745256
54419,0,0.18065576
54420,1,0.98177844
54421,0,1.875454e-06
54422,0,0.4297371
54423,0,0.49234295
54424,0,0.049867783
54425,0,0.31377128
54426,1,0.7432455
54427,0,0.10448864
54428,1,0.7372625
54429,0,0.008940215
54430,0,0.1245084
54431,0,0.45951104
54432,0,8.454692e-05
54433,0,0.18130326
54434,0,0.17722428
54435,1,0.8992724
54436,0,0.059353054
54437,0,0.11958164
54438,0,0.3802622
54439,1,0.77764076
54440,0,0.02708272
54441,0,0.4290225
54442,0,0.4856675
54443,0,0.09926064
54444,0,0.19595867
54445,0,0.267663
54446,0,0.016644815
54447,0,0.14551523
54448,0,0.48059192
54449,1,0.59274507
54450,1,0.86502093
54451,0,0.27837223
54452,1,0.5959672
54453,0,0.109415725
54454,0,0.47633633
54455,0,0.08110538
54456,0,0.012253637
54457,1,0.5438582
54458,1,0.6276415
54459,0,0.060809765
54460,1,0.50851375
54461,0,0.058944937
54462,1,0.9478545
54463,1,0.59388477
54464,1,0.6646117
54465,0,0.42751628
54466,1,0.62330115
54467,1,0.8667701
54468,1,0.702176
54469,0,0.08850236
54470,0,0.1323566
54471,0,0.03886115
54472,0,0.06681453
54473,0,0.27718186
54474,0,0.04508807
54475,0,0.29875925
54476,1,0.55312806
54477,0,0.00037103033
54478,0,0.34145558
54479,0,0.1363312
54480,1,0.80751747
54481,1,0.7446286
54482,1,0.89171135
54483,0,0.14979738
54484,0,0.20602238
54485,1,0.6888018
54486,0,0.0532419
54487,0,0.09800502
54488,1,0.6001558
54489,1,0.66874564
54490,1,0.9129061
54491,1,0.65222067
54492,0,0.000834033
54493,1,0.83159786
54494,1,0.91780686
54495,1,0.6070239
54496,0,1.3405583e-09
54497,1,0.52317137
54498,0,0.072574474
54499,1,0.6939735
54500,1,0.8917621
54501,0,0.14492232
54502,1,0.82611054
54503,0,0.08822724
54504,0,0.19671467
54505,1,0.69561535
54506,1,0.8292911
54507,0,0.3209327
54508,1,0.7846592
54509,0,0.00607251
54510,1,0.54839426
54511,1,0.86248404
54512,1,0.92299634
54513,0,0.058201235
54514,0,0.45539865
54515,1,0.6449107
54516,1,0.7863115
54517,1,0.868814
54518,0,0.13545458
54519,0,0.17421259
54520,0,0.047644287
54521,0,0.095253915
54522,0,0.07018163
54523,0,0.18956977
54524,0,0.035806194
54525,0,0.0043497565
54526,1,0.7115452
54527,0,0.27901515
54528,0,0.07568577
54529,0,0.054390535
54530,0,0.4311236
54531,1,0.59145683
54532,1,0.70809126
54533,1,0.5826157
54534,0,0.1011265
54535,1,0.6960031
54536,0,0.15343797
54537,0,0.016957913
54538,0,0.14865065
54539,0,0.009596872
54540,0,0.20427123
54541,1,0.8653011
54542,0,0.2767514
54543,1,0.8357963
54544,0,0.39389235
54545,0,0.050356966
54546,1,0.68644047
54547,0,0.10883474
54548,0,0.014713128
54549,1,0.6456531
54550,0,0.14778116
54551,0,0.035228018
54552,1,0.77694154
54553,1,0.53344053
54554,1,0.5869524
54555,1,0.8894171
54556,0,0.15994291
54557,1,0.52836734
54558,0,0.3769606
54559,0,0.41906616
54560,0,0.49060515
54561,1,0.69845337
54562,0,0.07896351
54563,1,0.59467536
54564,0,0.4772351
54565,1,0.8398535
54566,1,0.5194487
54567,0,0.4240991
54568,1,0.65178174
54569,0,0.4299765
54570,0,0.38846183
54571,0,2.1543644e-12
54572,1,0.75594777
54573,0,0.034011077
54574,0,0.21177177
54575,0,0.07304059
54576,0,0.22269802
54577,1,0.84698635
54578,0,0.10043786
54579,0,0.017575689
54580,0,0.24313901
54581,0,0.010877787
54582,0,0.07093405
54583,0,0.0036763514
54584,0,0.03804975
54585,0,0.40613142
54586,0,0.36146185
54587,0,0.3329159
54588,1,0.8086872
54589,0,0.30354312
54590,0,0.18347423
54591,0,0.054583356
54592,1,0.78087157
54593,0,0.34518775
54594,0,0.059618898
54595,0,0.45882186
54596,0,0.018863954
54597,0,0.062613375
54598,1,0.8838172
54599,0,0.020033887
54600,0,0.28470588
54601,0,0.010684313
54602,0,0.101471856
54603,1,0.5251412
54604,0,7.449069e-06
54605,1,0.7078053
54606,0,0.2734099
54607,0,0.17632097
54608,0,0.26278242
54609,0,0.009819072
54610,1,0.7563539
54611,1,0.83166707
54612,0,0.036016155
54613,0,0.21115358
54614,1,0.8475891
54615,0,0.033463
54616,0,0.24270613
54617,0,0.14021373
54618,1,0.7630628
54619,0,0.003037451
54620,0,0.12774862
54621,0,0.24156383
54622,1,0.6736874
54623,1,0.553462
54624,0,0.32469517
54625,1,0.7468941
54626,0,0.04249549
54627,1,0.8944026
54628,0,0.034153003
54629,0,0.18606062
54630,1,0.7231044
54631,1,0.81143785
54632,0,0.35989445
54633,0,0.074183874
54634,0,0.36756656
54635,0,0.04438918
54636,1,0.5921524
54637,1,0.9530682
54638,1,0.6663874
54639,1,0.77206063
54640,1,0.7740032
54641,1,0.6295589
54642,0,0.06217047
54643,0,0.002717273
54644,1,0.5122793
54645,0,0.289131
54646,0,0.32991403
54647,0,0.08022165
54648,1,0.5274552
54649,1,0.6025213
54650,0,0.3553467
54651,0,0.25843173
54652,1,0.8295395
54653,1,0.72149384
54654,1,0.8165773
54655,0,0.071131945
54656,0,0.09111151
54657,0,0.15780762
54658,0,0.4044025
54659,0,0.04730472
54660,0,0.037673593
54661,1,0.789154
54662,0,0.17307277
54663,1,0.79628605
54664,0,0.07235206
54665,1,0.5028633
54666,0,0.03307184
54667,0,0.04677798
54668,1,0.87224704
54669,1,0.79112077
54670,1,0.6983685
54671,1,0.8526834
54672,0,0.3328715
54673,0,0.43720862
54674,0,0.23423697
54675,1,0.6208302
54676,1,0.94107234
54677,0,0.45994377
54678,1,0.6755353
54679,0,5.6122262e-05
54680,1,0.8572102
54681,0,0.27753583
54682,0,0.036731184
54683,1,0.87349683
54684,1,0.8321147
54685,0,0.1771757
54686,0,0.30231524
54687,1,0.63228667
54688,0,0.24645674
54689,1,0.886803
54690,0,0.17143703
54691,0,1.1847604e-07
54692,1,0.8880286
54693,0,0.010671378
54694,1,0.60412735
54695,0,0.04071242
54696,0,0.23527442
54697,0,0.13304266
54698,1,0.51123613
54699,0,0.026417766
54700,1,0.8898017
54701,0,0.19849952
54702,1,0.5585686
54703,0,0.25857052
54704,0,0.30717513
54705,0,0.057850875
54706,1,0.67598736
54707,0,0.2752069
54708,0,0.052063167
54709,0,0.18035232
54710,0,0.4492111
54711,1,0.62159073
54712,1,0.7558771
54713,0,0.0615734
54714,0,0.044753343
54715,1,0.5884166
54716,0,0.071025796
54717,0,0.12204405
54718,0,0.28328523
54719,0,0.06302006
54720,0,0.019206673
54721,1,0.74758226
54722,0,0.04258897
54723,0,0.048213128
54724,0,0.21942124
54725,1,0.7629838
54726,0,0.08256162
54727,1,0.80351317
54728,0,0.09992419
54729,1,0.66364735
54730,1,0.77732325
54731,0,0.2848766
54732,0,0.00025545346
54733,0,0.4423775
54734,1,0.8104792
